index;x;y;z
175;-0.299088;0.270859;0.103546
176;-0.225952;0.137558;-0.078384
177;0.104340;0.352341;-0.510147
178;0.555374;1.304977;-1.426880
179;0.224030;1.739243;-0.783264
180;0.053131;0.985168;-0.829117
181;-0.104477;0.484497;0.219986
182;-1.437027;0.691116;-0.663742
183;0.218185;2.880478;0.258804
184;0.319321;0.421127;0.324142
185;-0.053314;0.304825;0.262344
186;-0.061264;1.647278;-0.006439
187;-0.119476;1.292831;-0.120300
188;-0.299255;0.724609;-0.127365
189;0.021393;0.735687;-0.111893
190;0.199982;0.807709;-0.072372
191;0.067307;0.926620;-0.128906
192;-0.015244;0.775391;-0.009567
193;0.068985;0.928726;-0.088654
194;0.045410;1.129379;-0.105438
195;-0.034332;1.114594;-0.246292
196;0.467316;1.280624;-0.189407
197;0.381012;1.269485;-0.282211
198;0.409042;1.282608;-0.414856
199;0.271362;1.114868;-0.240280
200;-0.070679;1.312119;-0.013657
201;-0.605652;1.723816;-0.049515
202;-0.234192;1.176529;0.099792
203;0.039459;0.969940;-0.246109
204;0.120041;0.963745;-0.186203
205;0.062927;0.931442;-0.111053
206;-0.062775;0.702957;-0.073959
207;-0.189667;0.452774;0.021896
208;-0.217056;0.294861;0.031509
209;-0.148926;0.308014;-0.145569
210;0.016815;0.459183;-0.662918
211;0.393860;1.152328;-0.951141
212;0.125641;1.585678;-0.832352
213;-0.014359;0.953629;-0.743347
214;-0.298599;0.560028;0.273468
215;-1.111694;1.813309;-1.280350
216;1.019974;1.113632;1.204636
217;-0.293137;-0.445374;0.239227
218;0.023651;1.118439;-0.004532
219;0.200302;2.357407;-0.209976
220;-0.505493;0.795456;-0.148636
221;-0.017334;0.713928;-0.046906
222;0.223862;0.857849;-0.049194
223;0.118973;0.991531;-0.062225
224;0.017731;0.905975;-0.049118
225;0.083878;0.839203;-0.018112
226;0.072815;0.938141;-0.112274
227;0.162704;1.080048;-0.164719
228;0.127457;1.133789;-0.352859
229;0.481842;1.284866;-0.217163
230;0.473007;1.444077;-0.225159
231;0.224274;1.259964;-0.295120
232;0.031708;1.058838;-0.211594
233;-0.621201;1.486679;-0.063080
234;-0.507812;1.647705;0.244202
235;0.068771;1.080597;-0.138550
236;0.073212;1.010971;-0.195984
237;0.115295;0.893112;-0.156082
238;-0.113403;0.652115;-0.078278
239;-0.212708;0.421951;-0.020157
240;-0.240036;0.337738;0.098175
241;-0.142487;0.395340;-0.012283
242;-0.018417;0.406342;-0.345230
243;0.270599;0.840897;-0.931107
244;0.393188;1.655472;-1.046890
245;0.148148;1.342422;-0.844162
246;0.200500;0.637405;-0.460098
247;-0.080063;0.814728;-0.239960
248;-0.556091;2.479065;-0.450546
249;-0.100510;0.275009;0.308426
250;-0.398392;0.172546;0.340485
251;0.037354;1.222092;0.082748
252;0.389877;1.587296;-0.079865
253;-0.115936;0.825134;-0.069534
254;0.047668;0.654892;-0.024460
255;0.130417;0.927353;-0.070709
256;0.060730;1.049789;0.009750
257;0.017868;0.942200;-0.010666
258;0.088531;0.931595;0.016953
