index;x;y;z
177;-0.040329;0.913849;0.155029
178;-0.014679;0.980255;0.141541
179;0.123154;1.052109;0.137604
180;0.095459;1.046722;0.135529
181;0.116714;0.972351;0.110931
182;0.229095;0.999771;0.045197
183;0.233276;0.998795;0.145538
184;0.234512;1.019791;0.132767
185;0.202316;1.340927;-0.140945
186;-0.063385;1.458908;0.094315
187;-0.216812;1.296616;0.092850
188;0.093597;1.195557;-0.194611
189;0.132446;0.990204;-0.093719
190;0.036957;0.879089;0.054916
191;0.087784;0.725082;-0.039200
192;0.155258;0.822601;-0.086792
193;0.068451;0.765747;-0.067490
194;-0.001831;0.766251;-0.114975
195;0.061996;0.774307;-0.063339
196;0.085648;0.761414;-0.208908
197;0.251694;0.775833;-0.333633
198;0.393677;0.837784;-0.257614
199;0.492172;0.881546;-0.237030
200;0.677628;1.218109;-0.352127
201;0.897186;1.137970;-0.469604
202;0.392761;0.595535;0.031403
203;-0.435913;1.287537;-0.073441
204;-0.121216;1.839035;-0.638840
205;0.295563;1.038315;0.292023
206;-0.414642;0.500626;0.177521
207;-0.226852;0.845322;0.300369
208;0.505264;1.092285;0.305710
209;0.148605;0.967102;0.022766
210;-0.045761;0.947495;-0.044937
211;0.060471;0.884918;0.052673
212;0.063385;0.955978;0.085648
213;0.060074;0.925949;0.088913
214;0.205719;0.889221;0.129028
215;0.090530;0.952957;0.149582
216;0.030640;1.034531;0.087250
217;-0.076065;1.067459;0.177185
218;-0.039764;1.162628;0.190811
219;0.102158;1.078583;0.270126
220;0.185715;1.196091;0.188904
221;0.249222;1.167435;0.108566
222;0.305283;1.154388;0.008194
223;0.034866;1.079742;0.031189
224;-0.202011;1.051041;-0.091751
225;-0.334915;1.119965;-0.060623
226;-0.113663;1.135605;-0.021103
227;0.109344;1.052948;-0.047287
228;0.158951;0.884521;-0.083496
229;0.149704;0.783432;-0.127396
230;0.121841;0.789230;-0.112793
231;-0.014664;0.740402;-0.036606
232;-0.084641;0.722870;-0.108673
233;-0.014877;0.698410;-0.125168
234;0.141357;0.767090;-0.252472
235;0.310349;0.825195;-0.306427
236;0.398132;0.886810;-0.332565
237;0.463226;1.007172;-0.415115
238;0.542374;1.319107;-0.638336
239;0.707291;0.937012;-0.345474
240;0.089706;0.847412;-0.029053
241;-0.601807;2.042145;-0.223618
242;0.207993;1.241699;-0.504578
243;-0.015915;0.479126;0.342361
244;-0.488342;0.503983;0.208176
245;0.229538;1.218018;0.250824
246;0.609589;1.119949;0.203949
247;-0.048294;0.922562;0.008682
248;-0.001831;0.928360;0.029877
249;0.039825;1.018646;0.164627
250;-0.069946;1.018433;0.149307
251;0.084427;0.925385;0.071045
252;0.235519;0.817062;0.094162
253;0.023697;0.824661;0.127335
254;0.034225;0.918091;0.107193
255;0.068924;1.055344;0.239563
256;0.024704;1.091217;0.114838
257;0.067047;1.130539;0.250763
258;0.134369;1.222488;0.141937
259;0.168930;1.192429;0.126831
260;0.349442;1.038055;0.054321
261;0.391693;0.913376;-0.031586
262;0.060684;0.977829;-0.002335
263;-0.356293;1.334579;-0.050095
264;-0.257996;1.367035;0.110870
265;0.180771;1.131577;-0.175568
266;0.171951;0.996490;-0.081146
267;0.148071;0.804382;-0.077362
268;0.116333;0.682343;-0.143204
269;0.030457;0.694931;-0.020737
270;-0.102982;0.711746;0.006821
271;-0.054352;0.728455;-0.111160
272;0.075470;0.766266;-0.220688
273;0.321594;0.894638;-0.369751
274;0.470322;0.956802;-0.306900
275;0.530319;1.068832;-0.375824
276;0.580750;1.314224;-0.718338
277;0.480011;1.134216;0.041138
278;-0.444656;1.603989;-0.267624
279;-0.132889;1.087265;-0.413544
280;0.013397;0.487854;0.329742
281;-0.209122;0.666031;0.065918
282;0.271881;1.240082;0.111496
283;0.389435;1.059586;0.064590
284;-0.216034;0.869705;0.044388
285;-0.193344;0.881668;0.012833
286;0.144287;0.935623;0.077606
287;0.145935;0.996063;0.035828
288;0.178986;0.968292;0.072800
289;0.182831;0.878418;0.113602
290;0.104462;0.941437;0.103851
291;0.068954;1.055984;0.061996
292;0.109131;1.069061;0.146713
293;0.079193;1.121964;0.144485
294;0.104858;1.042419;0.149231
295;0.136337;1.103500;0.138519
296;0.197708;1.093185;0.095459
297;0.197723;0.975418;-0.024933
298;0.113129;1.096222;0.026596
299;-0.281097;1.225616;-0.171753
300;-0.246307;1.172134;0.010071
301;0.130280;1.097198;-0.203949
302;0.133148;1.084137;-0.123428
303;0.011368;0.989777;-0.036209
304;-0.027206;0.712708;-0.121185
305;0.118332;0.754578;-0.168839
306;0.011261;0.728790;-0.071777
307;0.002487;0.716415;-0.197983
308;0.097473;0.692245;-0.148315
309;0.234512;0.845413;-0.246597
310;0.342010;0.945404;-0.320068
311;0.401352;0.988846;-0.278397
312;0.429581;0.995514;-0.302246
313;0.447220;1.127563;-0.351898
314;0.542664;1.113770;-0.271149
315;0.122696;1.378983;-0.164444
316;-0.295715;1.405045;-0.431564
317;0.166962;0.971649;-0.084808
318;-0.096085;0.705185;0.248718
319;-0.185074;0.762451;0.093384
320;0.417297;0.897415;0.151505
321;0.201324;0.813293;0.097809
322;-0.111099;0.888687;0.032318
323;0.082748;0.956879;0.090408
324;0.087234;1.044678;0.140350
325;-0.050522;1.075760;0.146744
326;0.000397;1.041977;0.116852
327;0.041580;1.011642;0.141144
328;0.006516;0.893723;0.077499
329;0.041809;0.990845;0.150711
330;0.057159;0.999954;0.188217
331;0.112717;1.067841;0.204514
332;0.129059;1.074219;0.068954
333;0.270264;1.096222;0.041489
334;0.235626;1.049774;-0.076141
335;0.115540;1.200500;-0.083145
336;-0.230255;1.575287;0.024506
337;-0.330597;1.293503;-0.020737
338;0.010071;0.960159;-0.118774
339;0.034561;0.656509;-0.091064
340;-0.131378;0.879089;-0.036514
341;0.162277;0.961243;-0.141983
342;0.287201;0.994217;-0.030563
343;-0.051819;0.848969;-0.032547
344;0.007034;0.757721;-0.144424
345;0.115204;0.627731;-0.138184
346;0.141846;0.700638;-0.263962
347;0.213760;0.857162;-0.285431
348;0.483063;1.047028;-0.415466
349;0.513351;1.120407;-0.438721
350;0.293304;1.028152;-0.353455
351;0.180771;1.144852;-0.267242
352;0.195831;1.285873;-0.428299
353;0.362427;0.994354;-0.226044
354;-0.410172;0.580200;-0.071350
355;-0.354675;0.726913;0.220535
356;0.509338;1.388748;0.003067
357;0.225937;0.996307;-0.031601
358;-0.050217;0.977844;0.146698
359;0.097305;1.135162;0.117188
360;0.167603;1.097534;0.049576
361;-0.002716;0.861938;0.084976
362;-0.076370;0.860901;0.126144
363;0.120911;0.972427;0.123260
364;0.180191;1.027634;0.064804
365;0.108719;0.961853;0.084442
366;0.074142;0.940796;0.120743
367;0.174835;0.977371;0.097687
368;0.091476;0.940308;0.128189
369;0.106766;0.986130;0.133057
370;0.135117;1.032867;0.195587
371;0.154297;1.103119;0.157349
372;0.161072;1.081192;0.094467
373;0.155533;1.128662;0.135437
374;0.216949;1.111694;0.120941
375;0.223434;1.092789;0.088608
376;0.056946;1.256836;-0.140106
377;-0.121536;1.197311;-0.068069
378;0.126297;1.010834;-0.016418
379;0.221603;1.059937;-0.061050
380;0.050674;1.105850;0.040039
381;0.095963;0.890869;-0.088608
382;0.110535;0.786026;-0.114395
383;0.130615;0.728287;-0.092285
384;0.065384;0.675461;-0.101074
385;0.043045;0.584427;-0.095856
386;0.143509;0.637222;-0.234360
387;0.356079;0.709534;-0.381165
388;0.517487;1.008896;-0.365372
389;0.536057;1.343948;-0.493713
390;0.712799;1.296021;-0.667618
391;0.380508;0.648605;0.006393
392;-0.529633;1.304596;0.052246
393;-0.057083;1.584671;-0.755310
394;0.007553;0.774185;0.143539
395;-0.385239;0.539459;0.107483
396;0.073639;1.029861;0.364990
397;0.510681;1.012268;0.178741
398;0.133514;0.868011;0.019150
399;-0.066132;0.891159;-0.023834
400;0.053619;0.863632;0.118134
401;0.098663;0.936783;0.017288
402;0.030594;0.973251;0.055695
403;0.102951;0.895279;0.126770
404;0.066330;1.008194;0.084457
405;-0.003738;1.105240;0.185333
406;0.017487;1.149857;0.232239
407;0.237320;1.179062;0.260651
408;0.293854;1.244354;0.047958
409;0.357925;1.135666;0.125290
410;0.427383;1.043610;0.027954
411;0.088882;1.141312;-0.025497
412;-0.372208;1.287155;-0.036270
413;-0.409790;1.305969;0.043152
414;0.114517;1.046097;-0.153214
415;0.172516;0.957977;-0.075760
416;0.110565;0.918579;-0.068100
417;0.053909;0.799240;-0.139969
418;-0.013458;0.696152;-0.085876
419;-0.098801;0.598312;-0.016815
420;-0.060699;0.578842;-0.096924
421;0.027451;0.609314;-0.153442
422;0.203110;0.723236;-0.423035
423;0.574371;1.001862;-0.390594
424;0.712219;1.414749;-0.613388
425;0.704483;1.401611;-0.745361
426;0.289490;0.516312;0.138733
427;-0.809372;1.684479;-0.120178
428;0.106415;1.319016;-0.761902
429;0.321625;0.702087;0.430115
430;-0.430161;0.371124;0.332642
431;0.114014;0.976883;0.331818
432;0.531479;1.187836;0.060547
433;-0.058365;0.931000;-0.005066
434;-0.102951;0.852264;-0.020767
435;0.102905;0.875763;0.128555
436;0.016571;0.943375;0.119888
437;0.109650;0.862137;0.105713
438;0.161865;0.973297;0.155991
439;0.017761;1.097977;0.101959
440;-0.009018;1.099655;0.251129
441;0.084702;1.171982;0.258163
442;0.193298;1.214630;0.200043
443;0.262741;1.162598;0.137482
444;0.409775;1.072784;0.005798
445;0.243683;0.997025;-0.010086
446;-0.152328;1.123505;-0.047775
447;-0.556076;1.386887;0.001511
448;-0.122589;1.254044;0.026779
449;0.162231;1.039917;-0.146606
450;0.112930;0.933975;-0.065002
451;0.082748;0.843674;-0.089447
452;0.073120;0.712448;-0.163284
453;-0.005112;0.679016;-0.010132
454;-0.126617;0.630920;-0.016663
455;-0.046005;0.608917;-0.128998
456;0.104980;0.754929;-0.284210
457;0.386398;0.853500;-0.425858
458;0.554382;1.050018;-0.300079
459;0.623138;1.485245;-0.744720
460;0.813889;1.054443;-0.336090
461;-0.062363;0.842346;0.082916
462;-0.740555;1.777512;-0.476059
463;0.374893;1.156845;-0.170639
464;0.100754;0.638535;0.143158
465;-0.288834;0.604797;0.250763
466;0.251999;1.060745;0.282501
467;0.364380;1.020187;0.191086
468;-0.098572;0.991333;0.049927
469;-0.155609;0.892075;0.030655
470;0.045898;0.909683;0.104370
471;-0.012909;0.874527;0.101685
472;0.029266;0.786942;0.159714
473;0.232803;1.003082;0.089920
474;0.116684;1.169281;0.107849
475;0.105591;1.166473;0.185822
476;0.073090;1.089508;0.118759
477;0.173965;1.136444;0.171951
478;0.192703;1.179092;0.076599
479;0.318283;0.932968;0.029190
480;0.344299;1.031128;-0.079025
481;-0.026474;1.301804;-0.032806
482;-0.493088;1.501480;0.056137
483;0.122849;1.198135;0.037628
484;0.257492;0.859024;-0.133408
485;0.088074;0.907562;-0.015442
486;0.026703;0.872269;-0.053726
487;0.024704;0.737946;-0.092911
488;-0.072479;0.697556;0.054413
489;-0.140457;0.681152;-0.011734
490;-0.125198;0.715958;-0.188049
491;0.038269;0.824661;-0.361862
492;0.406662;0.925171;-0.383270
493;0.426926;1.021545;-0.340179
494;0.655228;1.354843;-0.394211
495;0.908218;1.120117;-0.542419
496;0.255890;0.850952;0.130783
497;-0.640060;1.661224;-0.386398
498;0.232788;1.223450;-0.259720
499;0.015839;0.571609;0.331406
500;-0.438217;0.588730;0.268372
501;0.209610;1.128754;0.203812
502;0.380585;1.049866;0.203339
503;-0.141068;0.921494;0.068771
504;-0.081314;0.910034;0.050400
505;0.120850;0.948700;0.074310
506;0.049927;0.937790;0.116013
507;0.070251;0.887024;0.143265
508;0.165817;0.944061;0.108383
509;0.067902;1.038254;0.113434
510;0.076263;1.080109;0.209488
511;0.044769;1.114777;0.160965
512;0.056885;1.002930;0.239975
513;0.120193;1.198868;0.093155
514;0.170273;1.045670;0.123154
515;0.250290;0.912811;0.074112
516;0.166412;1.232971;-0.023010
517;-0.441528;1.477661;-0.045486
518;-0.304214;1.301239;0.096603
519;0.080597;1.032944;-0.185242
520;0.052689;0.958328;-0.061890
521;0.014023;0.936569;-0.069122
522;-0.009521;0.790939;-0.130005
523;-0.042130;0.677628;-0.007721
524;-0.093323;0.645081;0.015198
525;-0.035339;0.647751;-0.124496
526;0.081558;0.667191;-0.222473
527;0.299133;0.818359;-0.437561
528;0.602051;1.071701;-0.388412
529;0.641418;1.282959;-0.481873
530;0.688446;1.291290;-0.763840
531;0.360153;0.423981;0.176849
532;-0.589539;1.074112;-0.032425
533;-0.442215;1.876434;-0.770721
534;0.716019;1.214478;0.488434
535;-0.339996;0.365631;0.340103
536;-0.464737;0.709213;0.256500
537;0.475418;1.188904;0.259079
538;0.151047;1.014816;0.130753
539;-0.172485;0.942856;0.013092
540;0.105698;0.920166;0.049240
541;0.033630;0.899094;0.155472
542;-0.030487;0.848404;0.145660
543;0.167496;0.897018;0.127350
544;0.079285;1.055481;0.101257
545;0.051453;1.102066;0.142395
546;0.059906;1.087296;0.197021
547;0.106918;1.060074;0.282944
