index;x;y;z
171;-0.147079;1.324234;-0.530624
172;0.242050;1.096481;-0.324448
173;0.023605;0.850067;-0.011292
174;-0.152206;0.803116;-0.233521
175;-0.214569;0.683746;-0.178391
176;-0.165695;0.549820;-0.126801
177;-0.327515;0.391541;-0.101883
178;-0.337387;0.302261;-0.179260
179;-0.126648;0.553207;-0.345856
180;0.285446;1.104950;-0.791962
181;0.665878;1.500061;-0.380920
182;-0.303162;1.370819;-0.900299
183;-0.255173;0.621841;-0.801651
184;-0.031952;1.372986;-0.156250
185;-0.532791;1.703796;-0.434784
186;-0.325531;0.343246;-0.371338
187;-0.276459;0.504562;0.061890
188;-0.010071;1.191498;0.213379
189;-0.080170;1.537415;-0.340363
190;-0.135147;0.794495;-0.284851
191;-0.394745;0.780518;0.053101
192;-0.509689;0.648865;-0.153580
193;-0.163132;0.916031;-0.017120
194;-0.081390;0.941483;-0.118500
195;-0.182190;0.841232;-0.208221
196;-0.139908;0.879150;-0.190536
197;0.062119;0.957031;-0.242996
198;0.125916;0.985123;-0.250656
199;0.194839;1.147430;-0.160324
200;0.092255;1.237061;-0.243317
201;-0.133560;1.247635;0.018799
202;-0.326324;1.400101;-0.076157
203;-0.477844;1.063660;-0.097488
204;-0.837189;1.132721;0.124619
205;-0.775208;1.128418;0.090057
206;-0.392700;1.076843;-0.431152
207;-0.083618;1.100403;-0.280914
208;0.150391;0.939362;-0.152634
209;-0.016129;0.695679;-0.198700
210;-0.228348;0.586105;-0.243179
211;-0.180115;0.610931;-0.131516
212;-0.120377;0.491989;-0.050690
213;-0.263855;0.370804;-0.172424
214;-0.180664;0.590881;-0.355408
215;0.075684;1.450439;-0.880157
216;0.144287;1.667221;-0.536362
217;-0.043411;1.013275;-0.751816
218;-0.408752;1.384247;-0.244675
219;-0.576263;1.009735;-0.106659
220;-0.316467;0.520035;-0.332306
221;-0.249680;0.919373;-0.097244
222;-0.146149;1.031799;0.268066
223;-0.144714;1.158646;-0.280548
224;-0.011734;0.820480;-0.262650
225;-0.217682;0.755630;0.051239
226;-0.462784;0.761444;-0.103104
227;-0.165421;0.971710;-0.083374
228;-0.121826;0.915085;-0.159790
229;-0.197525;0.873886;-0.191528
230;-0.150024;0.861786;-0.074905
231;-0.149338;0.971497;-0.183853
232;-0.193848;0.978699;-0.118835
233;-0.077087;1.057159;-0.091034
234;0.158981;1.109238;-0.143784
235;-0.106842;1.112198;-0.191086
236;-0.137634;1.247299;-0.219635
237;-0.154083;1.307693;-0.116043
238;-0.206818;1.143478;-0.049423
239;-0.555664;0.923706;-0.086334
240;-1.010773;1.113647;0.135254
241;-0.574234;1.043365;-0.093399
242;-0.354950;0.984467;-0.488754
243;0.004105;0.983093;-0.150665
244;0.124725;0.880463;-0.257095
245;-0.101593;0.672607;-0.276276
246;-0.213501;0.607224;-0.136734
247;-0.165680;0.585709;-0.091446
248;-0.154999;0.517899;-0.193329
249;-0.199905;0.559174;-0.229156
250;-0.159027;0.849854;-0.679382
251;0.131836;1.532455;-0.705551
252;0.100662;1.308365;-0.575485
253;-0.168518;1.184998;-0.863144
254;-0.510666;1.457108;0.008591
255;-0.576797;0.551010;-0.234802
256;-0.406113;0.443039;-0.051254
257;-0.364426;0.909286;0.034042
258;-0.285156;1.442200;-0.027954
259;0.003784;1.010452;-0.250519
260;-0.003006;0.753891;-0.073517
261;-0.202011;0.826233;-0.080063
262;-0.160538;1.012283;-0.114151
263;-0.171539;0.974991;-0.203094
264;-0.073608;0.869644;-0.172638
265;0.090363;0.913025;-0.073120
266;-0.039017;1.066299;-0.281952
267;-0.125824;0.870972;-0.098251
268;-0.169647;0.909637;-0.141006
269;0.165588;1.182236;-0.122330
270;0.112427;1.285507;-0.148483
271;-0.349686;1.291809;-0.104492
272;-0.133942;1.121063;-0.154861
273;-0.228500;0.956238;-0.226593
274;-0.634750;0.928314;-0.235886
275;-0.780151;1.052429;0.044388
276;-0.294449;1.165222;-0.410980
277;-0.082245;1.044785;-0.399673
278;0.084564;0.815918;-0.118088
279;0.028427;0.716324;-0.234406
280;-0.053589;0.645096;-0.261215
281;-0.109222;0.622208;-0.262054
282;-0.146423;0.557892;-0.157013
283;-0.129822;0.525635;-0.217056
284;-0.134216;0.711853;-0.390625
285;-0.082932;1.084961;-0.767883
286;0.283356;1.445938;-0.542694
287;0.128876;1.273514;-1.041107
288;-0.405304;0.869766;-0.339005
289;-0.449142;1.060181;0.148697
290;-0.481827;1.073135;-0.170029
291;-0.327393;0.975494;-0.366104
292;-0.119720;0.706085;-0.011017
293;-0.410309;0.949646;0.091049
294;-0.029999;1.087357;-0.305710
295;-0.047348;0.721863;-0.087219
296;-0.472778;0.690811;-0.041153
297;-0.387909;0.908096;-0.059738
