index;x;y;z
175;-0.178665;1.041656;0.087738
176;-0.093033;1.016144;0.057724
177;0.089371;0.929657;0.172913
178;0.015503;0.947388;0.127625
179;-0.066879;1.118637;-0.075104
180;0.168121;1.311279;-0.146408
181;0.055420;1.290955;-0.083969
182;-0.478882;1.586975;-0.046265
183;-0.988419;1.520264;0.050278
184;-0.393356;1.293182;-0.090683
185;0.083511;1.244583;-0.161896
186;-0.158859;0.876358;-0.101395
187;-0.347855;0.643280;-0.077423
188;-0.238464;0.492554;0.089767
189;-0.235001;0.439636;0.079773
190;-0.324448;0.399826;-0.023743
191;-0.153839;0.442825;-0.095047
192;-0.041702;0.796310;-0.325958
193;0.289474;1.298203;-0.610046
194;0.307434;1.753342;-0.707916
195;0.089340;0.956009;-0.285385
196;-0.565567;0.811523;-0.395004
197;-0.753372;1.575729;-0.504044
198;0.108185;1.091431;0.457413
199;-0.320786;0.475403;0.223328
200;-0.267426;1.337646;0.040894
201;-0.106277;1.021118;0.085419
202;-0.348404;0.642334;0.095047
203;-0.106201;0.969666;0.030869
204;-0.110748;0.992538;-0.040192
205;-0.116608;0.826202;0.040619
206;-0.152435;0.927368;0.033310
207;-0.131546;0.974274;0.038376
208;-0.238327;0.877731;-0.033981
209;-0.190048;1.016281;0.016937
210;0.082138;1.034134;0.153244
211;0.216888;0.941391;0.211914
212;-0.054443;1.150940;-0.037308
213;0.106049;1.225418;-0.030075
214;0.108536;1.291290;-0.092392
215;-0.285431;1.277863;-0.127213
216;-0.842285;1.419998;0.066544
217;-0.452927;1.467102;-0.020065
218;0.000443;1.145706;-0.286118
219;-0.034714;1.138260;-0.139175
220;-0.316284;0.765137;-0.065903
221;-0.314392;0.591064;-0.026230
222;-0.262680;0.554871;0.009552
223;-0.260818;0.549774;-0.037643
224;-0.250061;0.450043;-0.076523
225;-0.087891;0.572998;-0.164429
226;0.040375;0.927994;-0.463455
227;0.476852;1.296967;-0.499466
228;0.061203;1.736557;-0.946075
229;-0.025482;0.903000;-0.056091
230;-0.632172;0.940659;-0.556610
231;-0.205215;1.099838;-0.328415
232;-0.128006;0.943817;0.210800
233;-0.359634;0.851822;0.040909
234;-0.089737;1.172012;-0.036179
235;-0.241669;0.915344;0.100266
236;-0.193542;0.756989;0.072418
237;-0.016464;1.046661;0.041443
238;-0.114944;0.893356;-0.006958
239;-0.175049;0.818466;0.032059
240;-0.138474;0.941925;0.010925
241;-0.128067;0.945694;-0.006546
242;-0.181320;0.950256;0.039948
243;-0.200272;1.019089;0.093155
244;0.030472;1.113297;0.117615
245;0.103714;0.881516;0.189575
246;-0.056366;1.053452;0.038879
247;-0.018967;1.147858;0.046692
248;0.149704;1.382935;-0.073730
249;-0.108994;1.274796;-0.106140
250;-0.708603;1.533585;0.181351
251;-0.622955;1.431381;0.025330
252;-0.171371;1.178253;-0.178619
253;0.038086;1.158585;-0.156937
254;-0.218796;0.857666;-0.119507
255;-0.324890;0.706482;-0.062286
256;-0.229034;0.545990;0.059738
257;-0.263611;0.411560;0.069016
258;-0.358459;0.402817;-0.049744
259;-0.165298;0.481293;-0.064697
260;-0.045380;0.840469;-0.377655
261;0.385727;1.351074;-0.562668
262;0.249893;2.057281;-0.823059
263;0.084595;0.704498;-0.119873
264;-0.439575;0.711014;-0.492523
265;-0.534241;1.503540;-0.211288
266;0.339951;1.351196;0.416489
267;-0.638321;0.381271;-0.099838
268;-0.355881;1.252914;0.119415
269;-0.140747;1.062744;0.125153
270;-0.164368;0.683456;0.090759
271;-0.051620;0.894287;-0.050125
272;-0.059891;0.924759;0.051956
273;-0.282501;0.879211;0.040039
274;-0.200119;0.898224;0.008972
275;-0.038467;0.947174;0.082077
276;-0.154373;1.085999;-0.042557
277;-0.036972;1.054947;0.180130
278;0.196121;0.993683;0.187347
279;0.155121;1.013855;0.024094
280;0.100693;1.363846;-0.084137
281;-0.291382;1.519836;-0.028641
282;-0.772644;1.506012;-0.048599
283;-0.707901;1.496002;-0.074585
284;-0.203842;1.206177;-0.122131
285;-0.217651;1.072815;-0.146149
286;-0.184540;0.849411;-0.063492
287;-0.280701;0.694550;-0.058578
288;-0.239990;0.592102;0.082626
289;-0.267868;0.399185;0.046387
290;-0.294403;0.509674;0.013748
291;-0.174103;0.538437;-0.169632
292;0.004761;0.675812;-0.283859
293;0.303207;1.032684;-0.618607
294;0.430023;1.847488;-0.560577
295;0.193771;1.488083;-0.765732
296;-0.403015;0.253632;-0.042603
297;-0.979630;0.994202;-0.409485
298;0.377579;2.104416;0.265045
299;-0.428833;0.505127;0.065460
300;-0.280334;0.485565;0.340714
301;-0.414597;1.414169;0.017990
302;-0.141983;0.870743;0.127838
303;-0.183884;0.787018;0.074158
304;-0.104385;0.936630;0.029114
305;-0.084793;0.893951;0.044235
306;-0.123505;0.917969;0.049332
307;-0.180878;0.924454;0.040115
308;-0.204102;0.912170;-0.014801
309;-0.096664;1.028519;0.028412
310;0.062775;1.069016;0.119171
311;-0.077652;0.962723;0.139618
312;-0.084320;1.033188;0.079819
313;0.086578;1.152893;0.025375
314;0.227417;1.341507;-0.019577
