index;x;y;z
175;0.414032;4.201996;-0.343002
176;-0.083496;0.711914;-1.188553
177;-1.177032;-0.242157;2.116714
178;-0.719894;2.797607;-1.002014
179;1.062866;0.749725;1.261795
180;-0.516815;0.788696;-0.031067
181;-0.272568;1.031570;0.062958
182;-0.077881;0.935501;-0.074356
183;-0.013016;0.803879;-0.035995
184;-0.002747;0.617096;0.213730
185;-0.090286;0.757767;-0.100082
186;0.300171;1.337280;0.042542
187;0.059616;1.245773;-0.379852
188;0.132904;1.660812;-0.253067
189;1.518265;1.655762;-0.165558
190;0.508743;1.703644;-0.149887
191;-0.013031;1.435562;-0.363022
192;-0.332779;2.113983;1.006561
193;-0.151489;1.745880;0.285049
194;-0.826569;1.778412;0.495483
195;-0.155685;0.672531;0.410568
196;0.462326;0.325104;0.302505
197;0.150391;-0.029434;0.263474
198;-0.459976;-0.294144;0.533234
199;-0.704681;-0.539841;0.830353
200;-0.047073;0.274918;-0.947083
201;0.158676;3.633301;-0.820480
202;0.400436;1.693802;-1.087128
203;-0.511353;0.369339;0.318588
204;-0.294647;1.907074;-0.275360
205;0.346924;0.443115;1.354111
206;-0.631271;0.175354;1.659714
207;-0.540710;1.601013;0.070145
208;0.341232;1.203186;-0.000381
209;0.060425;0.663406;0.076096
210;0.073532;0.618042;0.128052
211;0.053879;0.700180;0.014297
212;-0.151093;1.145142;0.023148
213;0.125214;1.261459;-0.142212
214;0.009872;1.501053;-0.182678
215;0.902771;1.393173;-0.227753
216;0.516708;1.422928;-0.661850
217;0.363663;1.287903;-0.205475
218;0.239456;1.313766;-0.101715
219;-0.467453;2.853531;1.276642
220;-0.460297;2.083008;-0.409531
221;-0.367050;1.304367;0.530502
222;0.248169;0.631683;0.178284
223;0.244156;0.317764;0.264465
224;-0.235565;0.015991;0.355270
225;-0.587906;-0.272171;0.548630
226;-0.459641;-0.491287;0.745422
227;0.121368;0.424927;-1.208450
228;0.248810;3.316895;-0.925751
229;0.331680;1.795273;-0.930954
230;-0.110397;0.192886;0.622437
231;-1.019608;1.817703;-1.030579
232;0.772034;0.870071;2.048538
233;-0.347519;-0.017380;1.292374
234;-0.839981;1.506470;0.157242
235;0.128326;1.353989;0.025650
236;0.033890;0.726990;0.058319
237;0.065155;0.564590;0.141098
238;0.108734;0.616867;0.079636
239;0.090210;1.205780;-0.049957
240;0.207642;1.011505;-0.029480
241;-0.218109;1.492859;-0.403564
242;0.549423;1.254150;0.038666
243;1.257034;1.497955;-0.439423
244;0.518738;1.619400;-0.296524
245;0.164612;1.543152;-0.263885
246;-0.664597;2.516876;1.102524
247;-0.496292;1.888046;-0.174713
248;-0.644699;1.596527;0.510544
249;-0.085266;0.673965;0.384003
250;0.363739;0.424103;0.256027
251;-0.001389;-0.110855;0.272507
252;-0.524231;-0.330246;0.469772
253;-0.660019;-0.519333;0.801270
254;-0.017166;0.103470;-0.436722
255;0.455673;3.736008;-1.521072
256;0.454117;1.885239;-1.293045
257;-1.061890;0.870605;0.047821
258;0.555588;2.295380;0.400223
259;-0.751129;-0.353165;-0.245102
260;-0.239868;0.624878;0.687332
261;0.071198;1.813232;0.148041
262;0.215393;0.842972;0.041321
263;-0.063843;0.559525;0.022064
264;0.051620;0.621628;0.009338
265;-0.014740;0.899292;0.103012
266;-0.053360;0.963287;0.191284
267;0.054550;1.033661;-0.121689
268;-0.017380;1.661377;-0.095901
269;0.597046;1.292007;0.071838
270;1.042770;1.625305;-0.458557
271;0.333282;1.582428;-0.546967
272;0.129425;1.364441;-0.178284
273;-0.477493;2.495056;0.919632
274;-0.456635;1.861069;-0.159470
275;-0.850174;1.479126;0.499191
276;0.202805;0.541672;0.404297
277;0.405609;0.438751;0.199860
278;0.030609;-0.006882;0.310501
279;-0.327484;-0.272934;0.553497
280;-0.582153;-0.346710;0.700638
281;-0.443253;0.081406;-0.299835
282;0.903229;3.424332;-1.911057
283;0.541565;2.060425;-1.426514
284;-0.993057;0.233917;0.274414
285;-0.574234;0.999512;0.041748
286;0.451996;1.848740;0.778839
287;-0.116043;0.483902;1.257751
288;-0.618240;0.903839;0.128067
289;0.026413;1.204300;0.114487
290;0.119522;0.936859;0.081573
291;0.088333;0.623489;0.111328
292;0.049576;0.598114;0.076370
293;-0.106064;0.909164;0.000107
294;0.416534;1.369537;-0.044464
295;-0.216309;1.545151;-0.318817
296;0.763687;1.317108;0.147369
297;1.254532;1.700562;-0.435455
298;0.371216;1.595154;-0.444000
299;-0.186340;1.341003;-0.292862
300;-0.650635;2.455475;0.991257
