index;x;y;z
175;0.973633;1.533600;1.149826
176;-1.300491;-0.247360;0.015015
177;-0.870728;1.093597;0.590088
178;0.036346;1.812286;-0.327438
179;0.524521;1.137146;-0.024323
180;0.255661;0.952530;0.251358
181;0.261551;0.886002;0.182144
182;0.101974;0.858307;-0.069809
183;-0.052658;0.871689;0.131821
184;-0.099640;0.900208;0.054993
185;-0.002731;0.884583;0.160187
186;0.042450;1.026352;0.094147
187;0.117096;1.037155;0.007065
188;0.355347;1.141357;0.013672
189;0.788986;0.969467;0.371750
190;0.293289;1.185120;-0.070114
191;0.302902;1.324646;-0.114517
192;0.512268;1.523956;-0.537415
193;0.482910;0.909912;-0.180389
194;-0.160660;1.750809;-0.005142
195;-0.667526;1.830322;0.217850
196;-0.473602;1.224701;-0.147156
197;0.247452;0.878555;0.188263
198;0.316376;0.860336;0.078384
199;-0.067719;0.860596;-0.213577
200;-0.191422;0.580093;0.158249
201;-0.435394;0.313416;0.276596
202;-0.308975;0.241180;0.086166
203;-0.154434;0.481979;-0.481644
204;0.945801;1.444626;-1.027435
205;0.817886;1.419708;-0.915955
206;-0.192780;0.930481;-0.591125
207;0.084778;1.145233;-0.252823
208;0.175766;1.650360;-0.110931
209;-0.057419;0.432648;0.432159
210;-0.603134;0.378540;0.284637
211;-0.428024;1.423386;0.089386
212;0.196213;1.409927;-0.297928
213;0.383759;0.857040;0.227829
214;0.206192;1.033997;0.187698
215;0.248917;0.876266;-0.018448
216;0.067902;0.917175;-0.006577
217;-0.113632;0.940125;0.072449
218;-0.187744;0.848312;0.045792
219;-0.100250;0.924332;0.069519
220;0.136368;1.093079;0.093735
221;0.284302;0.991180;0.024261
222;0.345871;1.092850;0.027267
223;0.442444;1.050247;0.268143
224;0.196167;1.156967;-0.231537
225;0.522202;1.360306;-0.159256
226;0.629990;1.330521;-0.364624
227;0.161255;1.187805;-0.235764
228;-0.638657;2.045151;0.475052
229;-0.824417;1.593582;-0.050842
230;-0.175766;0.935379;-0.123810
231;0.417847;0.907120;0.289108
232;-0.003021;0.957382;-0.051987
233;-0.194672;0.704926;-0.043503
234;-0.347687;0.417709;0.237518
235;-0.365921;0.282822;0.235031
236;-0.321793;0.254379;0.011063
237;-0.033340;0.699478;-0.698822
238;0.938644;1.836853;-0.933838
239;0.569153;1.390656;-0.896805
240;-0.232712;0.793076;-0.431717
241;0.000275;1.422897;-0.225357
242;0.553009;1.723297;-0.321060
243;-0.548233;0.133270;0.673111
244;-0.744598;0.738647;0.257095
245;-0.380661;1.664062;-0.118530
246;0.359879;1.000809;-0.086838
247;0.189224;0.970734;0.295410
248;0.073029;0.956299;0.179016
249;-0.042053;0.853912;0.019562
250;-0.072845;0.874451;0.183456
251;-0.107834;0.921494;0.080276
252;-0.026566;0.910965;-0.025696
253;0.043427;1.035538;0.065445
254;0.081390;0.987030;0.131149
255;0.175446;1.133896;-0.009186
256;0.437195;1.106552;0.051132
257;0.243042;1.089676;0.110962
258;-0.047058;1.137741;-0.256897
259;0.502075;1.471191;-0.121826
260;0.578644;1.332214;-0.309967
261;0.125946;1.102905;-0.098846
262;-0.681244;1.930740;0.339157
263;-0.813156;1.385452;-0.033401
264;-0.188583;1.004257;-0.066132
265;0.551437;1.000214;0.442215
266;0.088440;1.077606;0.013046
267;-0.214661;0.806519;-0.103790
268;-0.451172;0.356277;0.150711
269;-0.415436;0.225220;0.220581
270;-0.272018;0.357452;0.105682
271;-0.214172;0.595154;-0.208145
272;0.296005;1.089508;-0.831345
273;0.840912;1.917145;-0.912537
274;0.240005;1.221176;-0.713715
275;-0.226074;1.109909;-0.353333
276;0.061920;1.423035;-0.063934
277;-0.230316;0.386429;0.154556
278;-0.553696;0.453461;0.558517
279;-0.332687;1.450073;0.144058
280;0.258453;1.211563;-0.730103
281;-0.048615;0.869446;0.377594
282;-0.094421;1.062759;0.364105
283;0.147064;0.947083;0.003784
284;0.000015;0.883118;-0.057495
285;-0.266083;0.906036;0.146118
286;-0.294739;0.877579;0.064102
287;-0.001160;0.934158;0.108871
288;0.054703;1.073120;0.051636
289;0.088425;1.071823;0.069641
290;0.151703;1.182953;-0.142578
291;0.519196;1.031067;0.354065
292;0.155869;1.111465;0.013382
293;0.122360;1.237595;-0.221161
294;0.389206;1.625534;-0.524536
295;0.278885;0.949127;-0.228058
296;-0.456711;1.664856;0.153137
297;-0.817810;1.630310;0.199585
298;-0.470016;1.068695;-0.203247
299;0.264694;0.962921;0.169800
300;0.411896;1.034515;0.152054
301;-0.178268;0.895691;-0.158371
302;-0.229019;0.570175;0.069382
303;-0.389587;0.346191;0.288330
304;-0.462936;0.295868;0.188690
305;-0.389282;0.328613;-0.063095
306;-0.118134;0.895615;-0.601974
307;0.943558;1.868362;-1.248230
308;0.690109;1.455307;-0.679352
309;-0.103699;0.798660;-0.248688
310;-0.279037;1.502365;-0.202896
311;0.505356;1.971542;-0.921692
312;-0.674988;-0.198593;0.852600
313;-0.821930;0.497482;0.388672
314;-0.566559;1.729446;-0.130127
315;0.295364;1.125900;-0.272415
316;0.134338;0.985474;0.403549
317;0.141403;1.024521;0.333893
318;0.177490;0.894272;-0.194107
319;-0.103394;0.856369;0.107651
320;-0.295486;0.867233;0.223465
321;-0.258133;0.908432;0.019028
322;-0.001465;0.985611;-0.107269
323;0.202576;1.045868;0.213745
324;0.276703;1.120544;-0.041473
325;0.438354;1.126236;0.166138
326;0.262863;1.121597;0.048813
327;0.229324;1.206024;-0.380936
328;0.463196;1.641907;-0.639694
329;0.358826;1.155640;-0.326965
330;-0.677765;2.055237;0.196014
331;-1.007950;1.663147;0.139679
332;-0.423706;1.116104;-0.150772
333;0.803146;1.205658;-0.035873
334;-0.080093;1.217072;-0.111008
335;-0.210495;0.793823;-0.022751
336;-0.609070;0.422134;0.142441
337;-0.283783;0.249222;0.100372
338;-0.044479;0.357224;-0.055145
339;0.270706;0.501358;-0.411957
340;0.520859;0.747955;-0.891418
341;0.304092;0.788834;-0.654572
342;-0.068481;0.723572;-0.622925
343;-0.378677;1.163162;-1.338715
344;-0.244812;2.637741;-1.356567
345;-0.016861;-0.903900;0.760834
346;0.234680;0.690887;0.201431
347;-0.565430;2.011734;-0.486526
348;0.321533;1.155090;0.097351
349;-0.083954;0.770325;0.078690
350;-0.335495;1.063492;0.099319
351;-0.008438;1.271057;-0.037781
352;0.404510;1.062668;-0.278015
353;0.343384;0.831940;-0.032318
354;-0.031509;0.819565;0.146683
355;-0.219559;0.853348;0.127472
356;-0.079361;0.821045;0.216995
357;-0.146378;1.043198;0.063492
358;-0.146759;1.009521;-0.194611
359;0.282043;1.128464;0.178528
360;0.411713;1.125412;0.075623
361;0.070938;1.201691;-0.008194
362;0.202118;1.239944;-0.094284
363;0.460175;1.629227;-0.519424
364;0.328140;1.061325;-0.171234
365;-0.195145;1.581116;0.044266
366;-0.934540;1.928391;0.265198
367;-0.801651;1.213196;-0.337997
368;-0.221817;1.050232;0.080841
369;0.249695;1.145523;0.305008
370;0.045471;0.914444;-0.126816
371;-0.202194;0.529526;0.233337
372;-0.507858;0.103622;0.388535
373;-0.211105;0.024994;0.245804
374;-0.004166;0.378845;-0.384247
375;0.473267;1.056473;-0.808731
376;0.365250;1.589752;-1.121277
377;-0.138367;0.918549;-0.596664
378;-0.382050;1.215256;-0.785782
379;0.063095;1.783157;-0.276352
380;-0.342529;0.047989;0.599487
381;-0.690887;0.375687;0.405548
382;-0.340286;1.584229;0.358795
383;0.058777;1.216049;-0.583725
384;-0.028702;1.003830;0.036713
385;-0.021988;1.083771;0.222244
386;0.220612;0.998779;0.117035
387;0.224350;0.828751;-0.051117
388;-0.206589;0.926514;-0.037659
389;-0.394577;0.877151;0.183868
390;-0.249283;0.810272;0.176514
391;-0.143753;0.990921;-0.051163
392;0.071167;1.076767;-0.077148
393;0.341797;1.203278;0.115814
394;0.430420;1.209015;-0.000870
395;0.074722;1.151047;0.097397
396;0.188354;1.215317;-0.214523
397;0.462372;1.597626;-0.537292
398;0.317749;1.132797;-0.321167
399;-0.431595;1.619034;0.134979
